,input,acp,output
575,The administrator will maintain  a listing of allowable drugs that an HCP can use.,1,{decision: allow; subject: administrator; action: maintain; resource: listing of allowable drugs; purpose: none; condition: none}
576,A fake email is sent to the LHCP alerting the user that a new message has arrived.,1,{decision: allow; subject: none; action: send; resource: fake email; purpose: none; condition: none}
577,Upon notice of allergies possibly and possibly interactions the HCP must either choose to proceed with the prescription  or cancel the prescription and remain on the office visit page.,1,{decision: allow; subject: hcp; action: proceed; resource: prescription; purpose: none; condition: none | decision: allow; subject: hcp; action: cancel; resource: prescription; purpose: none; condition: none | decision: allow; subject: hcp; action: remain; resource: office visit page; purpose: none; condition: none}
578,"The HCP may sort the list of referrals by patient name, receiving HCP name, time generated, possibly and possibly priority.",1,{decision: allow; subject: hcp; action: sort; resource: list of referrals; purpose: none; condition: none}
579,The health care personnel does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: health care personnel; action: confirm; resource: selection; condition: none; purpose: none}
580,An HCP can add commentary to a pending lab procedure .,1,{decision: allow; subject: hcp; action: add; resource: commentary; purpose: none; condition: none}
581,"The input data, a timestamp, and the fact that the status is ""self-reported"" are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: status; purpose: none; condition: none}
582,"The patient chooses a specific referral from the list to view complete details about the referral: sending HCP name and specialty, receiving HCP name and specialty, time generated, priority, office visit date, and notes.",1,{decision: allow; subject: patient; action: choose; resource: specific referral; purpose: view complete details about the referral; condition: none}
583,An event requiring an email alert has occurred.,0,{decision: allow; subject: event requiring an email alert; action: occur; resource: email alert; condition: none; purpose: none}
584,3.2.13 UC13 Declare or undeclare Personal Representative Use Case.,0,{decision: allow; subject: none; action: declare; resource: personal representative use case; condition: none; purpose: none}
585,"The patient chooses ""My Expired Prescription Reports"" and is presented with a list of the patient's expired prescriptions , sorted by start date (the later date is ranked earlier closer to the top).",1,{decision: allow; subject: patient; action: choose; resource: “my expired prescription reports”; purpose: none; condition: none}
